config,identity,path,is_masked_truth,is_genuine,mask_detector_says_masked,routed_mode,top_similarity,top_match
multi_max,zhangzifeng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangzifeng\1_0_zhangzifeng_0126.jpg,False,True,False,multi,0.519951581954956,zhangzifeng
multi_max,lufangsheng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\lufangsheng\1_0_lufangsheng_0194.jpg,False,True,False,multi,0.5386401414871216,lufangsheng
multi_max,zhourunfa,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhourunfa\0_0_3.jpg,True,True,True,multi,0.23436039686203003,jingbairan
multi_max,chenkun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\chenkun\1_0_chenkun_0056.jpg,False,True,False,multi,0.3908148407936096,chenkun
multi_max,chenkun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\chenkun\0_0_10.jpg,True,True,True,multi,0.20127230882644653,chenkun
multi_max,wangkai,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wangkai\1_0_wangkai_0109.jpg,False,True,False,multi,0.45528703927993774,wangkai
multi_max,jiangyiyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\jiangyiyi\0_0_0.jpg,True,True,True,multi,0.37753283977508545,zhangxueying
multi_max,yangzi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\yangzi\1_0_yangzi_0181.jpg,False,True,False,multi,0.5050724744796753,yangzi
multi_max,caizhuoyan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\caizhuoyan\0_0_1.jpg,True,True,True,multi,0.3745620846748352,lvyi
multi_max,weidaxun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\weidaxun\0_0_weidaxun_0154.jpg,False,True,False,multi,0.2879401445388794,weidaxun
multi_max,linyuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\linyuan\1_0_linyuan_0085.jpg,False,True,False,multi,0.3963688015937805,linyuan
multi_max,zhengkai,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhengkai\1_0_zhengkai_0174.jpg,False,True,False,multi,0.21793943643569946,zhangbo
multi_max,zhaoyazhi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhaoyazhi\0_0_0.jpg,True,True,True,multi,0.35075151920318604,yeyiqian
multi_max,Stephane_Rousseau,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Stephane_Rousseau\Stephane_Rousseau_0001.jpg,False,False,False,multi,0.12354396283626556,zhangtianai
multi_max,zhaoliying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhaoliying\1_0_zhaoliying_0057.jpg,False,True,False,multi,0.44209936261177063,zhaoliying
multi_max,Zoran_Djindjic,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Zoran_Djindjic\Zoran_Djindjic_0002.jpg,False,False,False,multi,0.10249555110931396,yinzheng
multi_max,xuezhiqian,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\xuezhiqian\1_0_xuezhiqian_0030.jpg,False,True,False,multi,0.27670595049858093,wulei
multi_max,wangzuxian,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wangzuxian\1_0_wangzuxian_0224.jpg,False,True,False,multi,0.5480756163597107,wangzuxian
multi_max,wangqing,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wangqing\1_0_wangqing_0077.jpg,False,True,False,multi,0.4406415522098541,wangqing
multi_max,zhouxun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhouxun\0_0_10.jpg,True,True,True,multi,0.21449056267738342,zhouxun
multi_max,lixirui,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\lixirui\1_0_lixirui_0058.jpg,False,True,False,multi,0.367212176322937,lixirui
multi_max,guanxiaotong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\guanxiaotong\1_0_2.jpg,True,True,True,multi,0.29968783259391785,zhangxueying
multi_max,wangzuxian,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wangzuxian\1_0_wangzuxian_0068.jpg,False,True,False,multi,0.45238131284713745,wangzuxian
multi_max,lixirui,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\lixirui\1_0_lixirui_0189.jpg,False,True,False,multi,0.26267772912979126,lixirui
multi_max,yanyikuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\yanyikuan\1_0_yanyikuan_0057.jpg,False,True,False,multi,0.42785775661468506,yanyikuan
multi_max,zhangguoli,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangguoli\1_0_zhangguoli_0034.jpg,False,True,False,multi,0.5560118556022644,zhangguoli
multi_max,Celso_Amorim,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Celso_Amorim\Celso_Amorim_0001.jpg,False,False,False,multi,0.1638161838054657,shenmengchen
multi_max,zhangxueyou,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangxueyou\1_0_zhangxueyou_0020.jpg,False,True,False,multi,0.5892666578292847,zhangxueyou
multi_max,huozun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huozun\0_0_7.jpg,True,True,True,multi,0.41352760791778564,huozun
multi_max,hanqingzi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\hanqingzi\0_0_0.jpg,True,True,True,multi,0.2590334713459015,zhangxueying
multi_max,Nicanor_Duarte_Frutos,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0002.jpg,False,False,False,multi,0.12013012170791626,fanwei
multi_max,songqian,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\songqian\0_0_0.jpg,True,True,True,multi,0.2785288095474243,songqian
multi_max,huashao,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huashao\0_0_3.jpg,True,True,True,multi,0.19852551817893982,matianyu
multi_max,zhengyecheng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhengyecheng\0_0_2.jpg,True,True,True,multi,0.2703568935394287,fengjianyu
multi_max,Michael_Chiklis,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Michael_Chiklis\Michael_Chiklis_0005.jpg,False,False,False,multi,0.15312661230564117,maqiguang
multi_max,xuhaiqiao,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xuhaiqiao\0_0_17.jpg,True,True,True,multi,0.22603371739387512,jianailiang
multi_max,lidaimo,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\lidaimo\0_0_3.jpg,True,True,True,multi,0.2920234501361847,lidaimo
multi_max,Carlo_Ancelotti,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Carlo_Ancelotti\Carlo_Ancelotti_0003.jpg,False,False,False,multi,0.13766932487487793,mali
multi_max,daipeini,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\daipeini\0_0_5.jpg,True,True,True,multi,0.23609381914138794,daipeini
multi_max,Bernard_Landry,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Bernard_Landry\Bernard_Landry_0004.jpg,False,False,False,multi,0.13886898756027222,licaihua
multi_max,masu,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\masu\0_0_23.jpg,True,True,True,multi,0.2759028971195221,masu
multi_max,xuxidi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\xuxidi\1_0_xuxidi_0034.jpg,False,True,False,multi,0.3844623565673828,xuxidi
multi_max,lidaimo,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\lidaimo\1_0_lidaimo_0094.jpg,False,True,False,multi,0.5765314102172852,lidaimo
multi_max,chenxiang,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\chenxiang\0_0_chenxiang_0006.jpg,False,True,False,multi,0.4460340738296509,chenxiang
multi_max,wangyuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\wangyuan\0_0_24.jpg,True,True,True,multi,0.24067950248718262,huangxuan
multi_max,yinzheng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\yinzheng\0_0_1.png,True,True,True,multi,0.4500754475593567,yinzheng
multi_max,xuxidi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xuxidi\1_0_1.jpg,True,True,True,multi,0.2476886510848999,xuxidi
multi_max,yumenglong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\yumenglong\1_0_yumenglong_0058.jpg,False,True,False,multi,0.32934126257896423,yumenglong
multi_max,Romario_Farias,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Romario_Farias\Romario_Farias_0001.jpg,False,False,False,multi,0.14651861786842346,zhourunfa
multi_max,yingcaier,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\yingcaier\0_0_0.jpg,True,True,True,multi,0.2128094732761383,caobingkun
multi_max,matianyu,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\matianyu\0_0_20.jpg,True,True,True,multi,0.383804053068161,matianyu
multi_max,yumenglong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\yumenglong\1_0_yumenglong_0063.jpg,False,True,False,multi,0.5656452775001526,yumenglong
multi_max,jingbairan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\jingbairan\1_0_jingbairan_0193.jpg,False,True,False,multi,0.425351619720459,jingbairan
multi_max,wangyuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wangyuan\1_0_wangyuan_0152.jpg,False,True,False,multi,0.4258018732070923,wangyuan
multi_max,zhangxueying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangxueying\0_0_4.jpg,True,True,True,multi,0.2445271760225296,yanni
multi_max,chenfarong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\chenfarong\1_0_chenfarong_0137.jpg,False,True,False,multi,0.3714245557785034,chenfarong
multi_max,Khaled_Sawalhi,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Khaled_Sawalhi\Khaled_Sawalhi_0001.jpg,False,False,False,multi,0.1610446274280548,wangluodan
multi_max,zhaoliying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhaoliying\1_0_zhaoliying_0172.jpg,False,True,False,multi,0.589627206325531,zhaoliying
multi_max,Russell_Crowe,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Russell_Crowe\Russell_Crowe_0002.jpg,False,False,False,multi,0.14522986114025116,chenxiang
multi_max,zhaoyihuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhaoyihuan\1_0_zhaoyihuan_0195.jpg,False,True,False,multi,0.5442334413528442,zhaoyihuan
multi_max,huangxuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huangxuan\0_0_22.jpg,True,True,True,multi,0.2365180253982544,huangxuan
multi_max,zhangliangying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangliangying\1_0_zhangliangying_0021.jpg,False,True,False,multi,0.5969184637069702,zhangliangying
multi_max,jianailiang,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\jianailiang\0_0_5.jpg,True,True,True,multi,0.2795809209346771,jianailiang
multi_max,xiongnaijin,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\xiongnaijin\1_0_xiongnaijin_0219.jpg,False,True,False,multi,0.31772685050964355,zhangjingjing
multi_max,yinengjing,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\yinengjing\0_0_1.jpg,True,True,True,multi,0.37005844712257385,gongbeibi
multi_max,wangou,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wangou\1_0_wangou_0285.jpg,False,True,False,multi,0.3206883668899536,wangou
multi_max,guojingjing,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\guojingjing\1_0_3.jpg,True,True,True,multi,0.3386918008327484,liuxiang
multi_max,yuyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\yuyi\0_0_1.jpg,True,True,True,multi,0.44804227352142334,yuyi
multi_max,fanwei,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\fanwei\1_0_fanwei_0016.jpg,False,True,False,multi,0.5139646530151367,fanwei
multi_max,huangrihua,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huangrihua\0_0_2.jpg,True,True,True,multi,0.30159997940063477,huangrihua
multi_max,liushishi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\liushishi\0_0_5.jpg,True,True,True,multi,0.33262577652931213,liushishi
multi_max,John_Goold,C:\Users\tahak\ogproject\adaptiveface\data\lfw\John_Goold\John_Goold_0001.jpg,False,False,False,multi,0.12618054449558258,yangqianhua
multi_max,Patricia_Johnson,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Patricia_Johnson\Patricia_Johnson_0001.jpg,False,False,False,multi,0.18712443113327026,yangzi
multi_max,xiongdailin,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xiongdailin\0_0_1.jpeg,True,True,True,multi,0.41814807057380676,xiongdailin
multi_max,yuyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\yuyi\1_0_yuyi_0098.jpg,False,True,False,multi,0.5156644582748413,yuyi
multi_max,weidaxun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\weidaxun\0_0_6.jpg,True,True,True,multi,0.31459343433380127,weidaxun
multi_max,zhaoyazhi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhaoyazhi\1_0_zhaoyazhi_0175.jpg,False,True,False,multi,0.5484371781349182,zhaoyazhi
multi_max,lanyingying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\lanyingying\1_0_lanyingying_0040.jpg,False,True,False,multi,0.5265089273452759,lanyingying
multi_max,zhangbinbin,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangbinbin\1_0_zhangbinbin_0170.jpg,False,True,False,multi,0.5686715841293335,zhangbinbin
multi_max,guojingfei,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\guojingfei\0_1_6.jpg,True,True,True,multi,0.2239454984664917,huangxiaoming
multi_max,zhangxueying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangxueying\1_0_zhangxueying_0065.jpg,False,True,False,multi,0.2712106704711914,zhangxueying
multi_max,Stephen_Cooper,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Stephen_Cooper\Stephen_Cooper_0001.jpg,False,False,False,multi,0.14086951315402985,huangxuan
multi_max,tongliya,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\tongliya\0_0_2.jpg,True,True,True,multi,0.2822403609752655,tongliya
multi_max,xiongdailin,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xiongdailin\0_0_0.jpg,True,True,True,multi,0.39353352785110474,xiongdailin
multi_max,yanyikuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\yanyikuan\0_0_2.jpg,True,True,True,multi,0.37063413858413696,fengjianyu
multi_max,John_Elway,C:\Users\tahak\ogproject\adaptiveface\data\lfw\John_Elway\John_Elway_0001.jpg,False,False,False,multi,0.1602454036474228,zhangshaohan
multi_max,Tim_Conway,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Tim_Conway\Tim_Conway_0003.jpg,False,False,False,multi,0.15564341843128204,liyifeng
multi_max,zhangxueyou,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangxueyou\1_0_zhangxueyou_0200.jpg,False,True,False,multi,0.4135945737361908,zhangxueyou
multi_max,Sammy_Sosa,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Sammy_Sosa\Sammy_Sosa_0002.jpg,False,False,False,multi,0.18131843209266663,zhangguoli
multi_max,zhangzifeng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangzifeng\0_1_53.jpg,True,True,False,multi,0.3121859133243561,yangqianhua
multi_max,tongliya,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\tongliya\1_0_tongliya_0148.jpg,False,True,False,multi,0.4582575559616089,tongliya
multi_max,tongliya,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\tongliya\0_0_0.jpg,True,True,True,multi,0.26852160692214966,xuhao
multi_max,qiuze,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\qiuze\1_0_qiuze_0097.jpg,False,True,False,multi,0.5568944215774536,qiuze
multi_max,xieanqi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xieanqi\0_1_10.jpg,True,True,True,multi,0.2558619976043701,liushishi
multi_max,Alexandra_Spann,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Alexandra_Spann\Alexandra_Spann_0001.jpg,False,False,False,multi,0.1323372721672058,tangwei
multi_max,jingbairan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\jingbairan\0_0_0.jpg,True,True,True,multi,0.21630917489528656,jingbairan
multi_max,tanweiwei,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\tanweiwei\0_0_3.jpg,True,True,False,multi,0.22748258709907532,chenxiang
multi_max,liuruilin,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\liuruilin\1_0_liuruilin_0241.jpg,False,True,False,multi,0.45184391736984253,liuruilin
multi_max,yingcaier,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\yingcaier\0_0_4.jpg,True,True,True,multi,0.22706124186515808,xudongdong
multi_max,shaofeng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\shaofeng\0_0_0.png,True,True,True,multi,0.3704031705856323,shaofeng
multi_max,chenjiaqi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\chenjiaqi\1_0_chenjiaqi_0007.jpg,False,True,False,multi,0.47453755140304565,chenjiaqi
multi_max,huangzhongkun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huangzhongkun\0_0_0.png,True,True,True,multi,0.3882289528846741,huangzhongkun
multi_max,Bernard_Landry,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Bernard_Landry\Bernard_Landry_0003.jpg,False,False,False,multi,0.18146967887878418,licaihua
multi_max,zhangliangying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangliangying\0_0_1.jpg,True,True,True,multi,0.3023640513420105,zhangliangying
multi_max,huojianhua,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\huojianhua\1_0_huojianhua_0129.jpg,False,True,False,multi,0.4859229326248169,huojianhua
multi_max,linxinru,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\linxinru\0_0_16.jpg,True,True,True,multi,0.49950242042541504,linxinru
multi_max,Carlos_Moya,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Carlos_Moya\Carlos_Moya_0015.jpg,False,False,False,multi,0.1494094878435135,lianghanwen
multi_max,sunyizhou,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\sunyizhou\0_0_1.jpg,True,True,True,multi,0.4510512053966522,sunyizhou
multi_max,zhourunfa,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhourunfa\0_0_2.jpg,True,True,True,multi,0.23876404762268066,liyifeng
multi_max,huge,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huge\0_0_3.jpg,True,True,False,multi,0.2553628385066986,liuxiang
multi_adaptive,huojianhua,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huojianhua\0_0_21.jpg,True,True,True,synth_tpl,0.2176261693239212,liushishi
multi_adaptive,zhaoyazhi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhaoyazhi\1_0_zhaoyazhi_0198.jpg,False,True,False,real_tpl,0.46311020851135254,zhaoyazhi
multi_adaptive,Carlos_Moya,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Carlos_Moya\Carlos_Moya_0002.jpg,False,False,False,real_tpl,0.11475461721420288,wangzuxian
multi_adaptive,xiaozhan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xiaozhan\0_0_28.jpg,True,True,True,synth_tpl,0.2982274889945984,tanweiwei
multi_adaptive,zhangshaohan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangshaohan\0_0_3.jpg,True,True,True,synth_tpl,0.21099025011062622,zhangshaohan
multi_adaptive,lvyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\lvyi\1_0_lvyi_0136.jpg,False,True,False,real_tpl,0.2720138430595398,wangou
multi_adaptive,daipeini,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\daipeini\1_0_daipeini_0001.jpg,False,True,False,real_tpl,0.4853149652481079,daipeini
multi_adaptive,linyichen,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\linyichen\1_0_linyichen_0328.jpg,False,True,False,real_tpl,0.1961430311203003,zhaoliying
multi_adaptive,Bernard_Law,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Bernard_Law\Bernard_Law_0005.jpg,False,False,False,real_tpl,0.13346102833747864,zhangshaohan
multi_adaptive,huangzitao,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\huangzitao\1_0_huangzitao_0108.jpg,False,True,False,real_tpl,0.6773836016654968,huangzitao
multi_adaptive,Ben_Betts,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Ben_Betts\Ben_Betts_0001.jpg,False,False,False,real_tpl,0.1360606700181961,wulei
multi_adaptive,shaofeng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\shaofeng\1_0_shaofeng_0001.jpg,False,True,False,real_tpl,0.530182957649231,shaofeng
multi_adaptive,Thomas_Bjorn,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Thomas_Bjorn\Thomas_Bjorn_0002.jpg,False,False,False,real_tpl,0.13941580057144165,maoxiaotong
multi_adaptive,Intisar_Ajouri,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Intisar_Ajouri\Intisar_Ajouri_0003.jpg,False,False,False,real_tpl,0.14091767370700836,hejiong
multi_adaptive,Elena_Tihomirova,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Elena_Tihomirova\Elena_Tihomirova_0001.jpg,False,False,False,real_tpl,0.12616512179374695,zhangxueying
multi_adaptive,Nicanor_Duarte_Frutos,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0010.jpg,False,False,False,real_tpl,0.130339577794075,xiaozhan
multi_adaptive,huangzitao,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huangzitao\0_0_2.jpg,True,True,False,real_tpl,0.33795803785324097,huangzitao
multi_adaptive,zhangtianai,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangtianai\0_0_8.jpg,True,True,True,synth_tpl,0.2489059865474701,zhangtianai
multi_adaptive,Bernard_Law,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Bernard_Law\Bernard_Law_0001.jpg,False,False,False,real_tpl,0.11968498677015305,zhangbinbin
multi_adaptive,Tyra_Banks,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Tyra_Banks\Tyra_Banks_0002.jpg,False,False,False,real_tpl,0.1532139778137207,zhouxun
multi_adaptive,Michael_Phelps,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Michael_Phelps\Michael_Phelps_0002.jpg,False,False,False,real_tpl,0.15635542571544647,huangrihua
multi_adaptive,Martha_Lucia_Ramirez,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Martha_Lucia_Ramirez\Martha_Lucia_Ramirez_0002.jpg,False,False,False,real_tpl,0.14236071705818176,xiongdailin
multi_adaptive,zhangyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangyi\0_0_0.jpg,True,True,True,synth_tpl,0.31527286767959595,zhangyi
multi_adaptive,xuhao,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xuhao\0_0_0.jpg,True,True,False,real_tpl,0.5023087859153748,xuhao
multi_adaptive,Boris_Henry,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Boris_Henry\Boris_Henry_0001.jpg,False,False,False,real_tpl,0.14367857575416565,jianailiang
multi_adaptive,lianghanwen,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\lianghanwen\1_0_lianghanwen_0181.jpg,False,True,False,real_tpl,0.22912082076072693,yumenglong
multi_adaptive,zhangluyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangluyi\0_0_0.png,True,True,True,synth_tpl,0.38627463579177856,zhangluyi
multi_adaptive,maqiguang,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\maqiguang\1_0_maqiguang_0041.jpg,False,True,False,real_tpl,0.3400622606277466,maqiguang
multi_adaptive,liushishi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\liushishi\1_0_liushishi_0149.jpg,False,True,False,real_tpl,0.26332083344459534,jiangkaitong
multi_adaptive,guojingjing,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\guojingjing\0_0_guojingjing_0211.jpg,False,True,False,real_tpl,0.4261454939842224,guojingjing
multi_adaptive,luozhixiang,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\luozhixiang\0_0_4.jpg,True,True,True,synth_tpl,0.20920267701148987,pengjing
multi_adaptive,jianghongbo,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\jianghongbo\0_0_0.jpg,True,True,True,synth_tpl,0.32898443937301636,jianghongbo
multi_adaptive,yingcaier,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\yingcaier\1_0_yingcaier_0018.jpg,False,True,False,real_tpl,0.2800155282020569,zhangliangying
